location,yr,week,start_date,end_date,ew,weekly_hosps
06,2021,11,2021-03-14,2021-03-20,202111,13.0
06,2021,12,2021-03-21,2021-03-27,202112,13.0
06,2021,13,2021-03-28,2021-04-03,202113,5.0
06,2021,14,2021-04-04,2021-04-10,202114,9.0
06,2021,15,2021-04-11,2021-04-17,202115,10.0
06,2021,16,2021-04-18,2021-04-24,202116,19.0
06,2021,17,2021-04-25,2021-05-01,202117,9.0
06,2021,18,2021-05-02,2021-05-08,202118,15.0
06,2021,19,2021-05-09,2021-05-15,202119,8.0
06,2021,20,2021-05-16,2021-05-22,202120,12.0
06,2021,21,2021-05-23,2021-05-29,202121,13.0
06,2021,22,2021-05-30,2021-06-05,202122,7.0
06,2021,23,2021-06-06,2021-06-12,202123,4.0
06,2021,24,2021-06-13,2021-06-19,202124,9.0
06,2021,25,2021-06-20,2021-06-26,202125,15.0
06,2021,26,2021-06-27,2021-07-03,202126,5.0
06,2021,27,2021-07-04,2021-07-10,202127,9.0
06,2021,28,2021-07-11,2021-07-17,202128,14.0
06,2021,29,2021-07-18,2021-07-24,202129,8.0
06,2021,30,2021-07-25,2021-07-31,202130,10.0
06,2021,31,2021-08-01,2021-08-07,202131,16.0
06,2021,32,2021-08-08,2021-08-14,202132,12.0
06,2021,33,2021-08-15,2021-08-21,202133,6.0
06,2021,34,2021-08-22,2021-08-28,202134,8.0
06,2021,35,2021-08-29,2021-09-04,202135,7.0
06,2021,36,2021-09-05,2021-09-11,202136,8.0
06,2021,37,2021-09-12,2021-09-18,202137,6.0
06,2021,38,2021-09-19,2021-09-25,202138,15.0
06,2021,39,2021-09-26,2021-10-02,202139,12.0
06,2021,40,2021-10-03,2021-10-09,202140,14.0
06,2021,41,2021-10-10,2021-10-16,202141,10.0
06,2021,42,2021-10-17,2021-10-23,202142,17.0
06,2021,43,2021-10-24,2021-10-30,202143,8.0
06,2021,44,2021-10-31,2021-11-06,202144,19.0
06,2021,45,2021-11-07,2021-11-13,202145,19.0
06,2021,46,2021-11-14,2021-11-20,202146,25.0
06,2021,47,2021-11-21,2021-11-27,202147,28.0
06,2021,48,2021-11-28,2021-12-04,202148,54.0
06,2021,49,2021-12-05,2021-12-11,202149,66.0
06,2021,50,2021-12-12,2021-12-18,202150,70.0
06,2021,51,2021-12-19,2021-12-25,202151,118.0
06,2021,52,2021-12-26,2022-01-01,202152,97.0
06,2022,1,2022-01-02,2022-01-08,202201,93.0
06,2022,2,2022-01-09,2022-01-15,202202,81.0
06,2022,3,2022-01-16,2022-01-22,202203,64.0
06,2022,4,2022-01-23,2022-01-29,202204,30.0
06,2022,5,2022-01-30,2022-02-05,202205,32.0
06,2022,6,2022-02-06,2022-02-12,202206,34.0
06,2022,7,2022-02-13,2022-02-19,202207,18.0
06,2022,8,2022-02-20,2022-02-26,202208,34.0
06,2022,9,2022-02-27,2022-03-05,202209,32.0
06,2022,10,2022-03-06,2022-03-12,202210,45.0
06,2022,11,2022-03-13,2022-03-19,202211,57.0
06,2022,12,2022-03-20,2022-03-26,202212,63.0
06,2022,13,2022-03-27,2022-04-02,202213,84.0
06,2022,14,2022-04-03,2022-04-09,202214,106.0
06,2022,15,2022-04-10,2022-04-16,202215,100.0
06,2022,16,2022-04-17,2022-04-23,202216,165.0
06,2022,17,2022-04-24,2022-04-30,202217,218.0
06,2022,18,2022-05-01,2022-05-07,202218,202.0
06,2022,19,2022-05-08,2022-05-14,202219,308.0
06,2022,20,2022-05-15,2022-05-21,202220,386.0
06,2022,21,2022-05-22,2022-05-28,202221,405.0
06,2022,22,2022-05-29,2022-06-04,202222,453.0
06,2022,23,2022-06-05,2022-06-11,202223,397.0
06,2022,24,2022-06-12,2022-06-18,202224,304.0
06,2022,25,2022-06-19,2022-06-25,202225,238.0
06,2022,26,2022-06-26,2022-07-02,202226,192.0
06,2022,27,2022-07-03,2022-07-09,202227,122.0
06,2022,28,2022-07-10,2022-07-16,202228,102.0
06,2022,29,2022-07-17,2022-07-23,202229,64.0
06,2022,30,2022-07-24,2022-07-30,202230,46.0
06,2022,31,2022-07-31,2022-08-06,202231,39.0
06,2022,32,2022-08-07,2022-08-13,202232,38.0
06,2022,33,2022-08-14,2022-08-20,202233,39.0
06,2022,34,2022-08-21,2022-08-27,202234,33.0
06,2022,35,2022-08-28,2022-09-03,202235,35.0
06,2022,36,2022-09-04,2022-09-10,202236,29.0
06,2022,37,2022-09-11,2022-09-17,202237,24.0
06,2022,38,2022-09-18,2022-09-24,202238,35.0
06,2022,39,2022-09-25,2022-10-01,202239,72.0
06,2022,40,2022-10-02,2022-10-08,202240,93.0
06,2022,41,2022-10-09,2022-10-15,202241,97.0
06,2022,42,2022-10-16,2022-10-22,202242,124.0
06,2022,43,2022-10-23,2022-10-29,202243,211.0
06,2022,44,2022-10-30,2022-11-05,202244,456.0
06,2022,45,2022-11-06,2022-11-12,202245,928.0
06,2022,46,2022-11-13,2022-11-19,202246,1616.0
06,2022,47,2022-11-20,2022-11-26,202247,2790.0
06,2022,48,2022-11-27,2022-12-03,202248,3138.0
06,2022,49,2022-12-04,2022-12-10,202249,2275.0
06,2022,50,2022-12-11,2022-12-17,202250,1574.0
06,2022,51,2022-12-18,2022-12-24,202251,1578.0
06,2022,52,2022-12-25,2022-12-31,202252,1389.0
06,2023,1,2023-01-01,2023-01-07,202301,850.0
06,2023,2,2023-01-08,2023-01-14,202302,354.0
06,2023,3,2023-01-15,2023-01-21,202303,90.0
08,2020,42,2020-10-11,2020-10-17,202042,0.0
08,2020,43,2020-10-18,2020-10-24,202043,0.0
08,2020,44,2020-10-25,2020-10-31,202044,0.0
08,2020,45,2020-11-01,2020-11-07,202045,5.0
08,2020,46,2020-11-08,2020-11-14,202046,3.0
08,2020,47,2020-11-15,2020-11-21,202047,5.0
08,2020,48,2020-11-22,2020-11-28,202048,3.0
08,2020,49,2020-11-29,2020-12-05,202049,2.0
08,2020,50,2020-12-06,2020-12-12,202050,5.0
08,2020,51,2020-12-13,2020-12-19,202051,6.0
08,2020,52,2020-12-20,2020-12-26,202052,11.0
08,2020,53,2020-12-27,2021-01-02,202053,5.0
08,2021,1,2021-01-03,2021-01-09,202101,0.0
08,2021,2,2021-01-10,2021-01-16,202102,4.0
08,2021,3,2021-01-17,2021-01-23,202103,6.0
08,2021,4,2021-01-24,2021-01-30,202104,5.0
08,2021,5,2021-01-31,2021-02-06,202105,1.0
08,2021,6,2021-02-07,2021-02-13,202106,1.0
08,2021,7,2021-02-14,2021-02-20,202107,1.0
08,2021,8,2021-02-21,2021-02-27,202108,1.0
08,2021,9,2021-02-28,2021-03-06,202109,8.0
08,2021,10,2021-03-07,2021-03-13,202110,1.0
08,2021,11,2021-03-14,2021-03-20,202111,5.0
08,2021,12,2021-03-21,2021-03-27,202112,1.0
08,2021,13,2021-03-28,2021-04-03,202113,0.0
08,2021,14,2021-04-04,2021-04-10,202114,1.0
08,2021,15,2021-04-11,2021-04-17,202115,0.0
08,2021,16,2021-04-18,2021-04-24,202116,1.0
08,2021,17,2021-04-25,2021-05-01,202117,0.0
08,2021,18,2021-05-02,2021-05-08,202118,0.0
08,2021,19,2021-05-09,2021-05-15,202119,5.0
08,2021,20,2021-05-16,2021-05-22,202120,6.0
08,2021,21,2021-05-23,2021-05-29,202121,1.0
08,2021,22,2021-05-30,2021-06-05,202122,0.0
08,2021,23,2021-06-06,2021-06-12,202123,0.0
08,2021,24,2021-06-13,2021-06-19,202124,0.0
08,2021,25,2021-06-20,2021-06-26,202125,0.0
08,2021,26,2021-06-27,2021-07-03,202126,1.0
08,2021,27,2021-07-04,2021-07-10,202127,5.0
08,2021,28,2021-07-11,2021-07-17,202128,0.0
08,2021,29,2021-07-18,2021-07-24,202129,1.0
08,2021,30,2021-07-25,2021-07-31,202130,2.0
08,2021,31,2021-08-01,2021-08-07,202131,4.0
08,2021,32,2021-08-08,2021-08-14,202132,2.0
08,2021,33,2021-08-15,2021-08-21,202133,3.0
08,2021,34,2021-08-22,2021-08-28,202134,3.0
08,2021,35,2021-08-29,2021-09-04,202135,5.0
08,2021,36,2021-09-05,2021-09-11,202136,1.0
08,2021,37,2021-09-12,2021-09-18,202137,4.0
08,2021,38,2021-09-19,2021-09-25,202138,3.0
08,2021,39,2021-09-26,2021-10-02,202139,0.0
08,2021,40,2021-10-03,2021-10-09,202140,6.0
08,2021,41,2021-10-10,2021-10-16,202141,1.0
08,2021,42,2021-10-17,2021-10-23,202142,4.0
08,2021,43,2021-10-24,2021-10-30,202143,4.0
08,2021,44,2021-10-31,2021-11-06,202144,6.0
08,2021,45,2021-11-07,2021-11-13,202145,4.0
08,2021,46,2021-11-14,2021-11-20,202146,4.0
08,2021,47,2021-11-21,2021-11-27,202147,4.0
08,2021,48,2021-11-28,2021-12-04,202148,18.0
08,2021,49,2021-12-05,2021-12-11,202149,30.0
08,2021,50,2021-12-12,2021-12-18,202150,41.0
08,2021,51,2021-12-19,2021-12-25,202151,53.0
08,2021,52,2021-12-26,2022-01-01,202152,63.0
08,2022,1,2022-01-02,2022-01-08,202201,27.0
08,2022,2,2022-01-09,2022-01-15,202202,29.0
08,2022,3,2022-01-16,2022-01-22,202203,9.0
08,2022,4,2022-01-23,2022-01-29,202204,11.0
08,2022,5,2022-01-30,2022-02-05,202205,20.0
08,2022,6,2022-02-06,2022-02-12,202206,27.0
08,2022,7,2022-02-13,2022-02-19,202207,22.0
08,2022,8,2022-02-20,2022-02-26,202208,27.0
08,2022,9,2022-02-27,2022-03-05,202209,25.0
08,2022,10,2022-03-06,2022-03-12,202210,42.0
08,2022,11,2022-03-13,2022-03-19,202211,60.0
08,2022,12,2022-03-20,2022-03-26,202212,94.0
08,2022,13,2022-03-27,2022-04-02,202213,117.0
08,2022,14,2022-04-03,2022-04-09,202214,105.0
08,2022,15,2022-04-10,2022-04-16,202215,146.0
08,2022,16,2022-04-17,2022-04-23,202216,187.0
08,2022,17,2022-04-24,2022-04-30,202217,168.0
08,2022,18,2022-05-01,2022-05-07,202218,260.0
08,2022,19,2022-05-08,2022-05-14,202219,171.0
08,2022,20,2022-05-15,2022-05-21,202220,110.0
08,2022,21,2022-05-22,2022-05-28,202221,91.0
08,2022,22,2022-05-29,2022-06-04,202222,72.0
08,2022,23,2022-06-05,2022-06-11,202223,33.0
08,2022,24,2022-06-12,2022-06-18,202224,27.0
08,2022,25,2022-06-19,2022-06-25,202225,9.0
08,2022,26,2022-06-26,2022-07-02,202226,14.0
08,2022,27,2022-07-03,2022-07-09,202227,11.0
08,2022,28,2022-07-10,2022-07-16,202228,11.0
08,2022,29,2022-07-17,2022-07-23,202229,8.0
08,2022,30,2022-07-24,2022-07-30,202230,9.0
08,2022,31,2022-07-31,2022-08-06,202231,14.0
08,2022,32,2022-08-07,2022-08-13,202232,8.0
08,2022,33,2022-08-14,2022-08-20,202233,11.0
08,2022,34,2022-08-21,2022-08-27,202234,1.0
08,2022,35,2022-08-28,2022-09-03,202235,1.0
08,2022,36,2022-09-04,2022-09-10,202236,3.0
08,2022,37,2022-09-11,2022-09-17,202237,3.0
08,2022,38,2022-09-18,2022-09-24,202238,4.0
08,2022,39,2022-09-25,2022-10-01,202239,3.0
08,2022,40,2022-10-02,2022-10-08,202240,1.0
08,2022,41,2022-10-09,2022-10-15,202241,5.0
08,2022,42,2022-10-16,2022-10-22,202242,15.0
08,2022,43,2022-10-23,2022-10-29,202243,32.0
08,2022,44,2022-10-30,2022-11-05,202244,32.0
08,2022,45,2022-11-06,2022-11-12,202245,61.0
08,2022,46,2022-11-13,2022-11-19,202246,114.0
08,2022,47,2022-11-20,2022-11-26,202247,157.0
08,2022,48,2022-11-27,2022-12-03,202248,160.0
08,2022,49,2022-12-04,2022-12-10,202249,243.0
08,2022,50,2022-12-11,2022-12-17,202250,255.0
08,2022,51,2022-12-18,2022-12-24,202251,350.0
08,2022,52,2022-12-25,2022-12-31,202252,311.0
08,2023,1,2023-01-01,2023-01-07,202301,146.0
08,2023,2,2023-01-08,2023-01-14,202302,83.0
08,2023,3,2023-01-15,2023-01-21,202303,14.0
09,2020,39,2020-09-20,2020-09-26,202039,0.0
09,2020,40,2020-09-27,2020-10-03,202040,0.0
09,2020,41,2020-10-04,2020-10-10,202041,0.0
09,2020,42,2020-10-11,2020-10-17,202042,0.0
09,2020,43,2020-10-18,2020-10-24,202043,0.0
09,2020,44,2020-10-25,2020-10-31,202044,0.0
09,2020,45,2020-11-01,2020-11-07,202045,1.0
09,2020,46,2020-11-08,2020-11-14,202046,0.0
09,2020,47,2020-11-15,2020-11-21,202047,2.0
09,2020,48,2020-11-22,2020-11-28,202048,0.0
09,2020,49,2020-11-29,2020-12-05,202049,2.0
09,2020,50,2020-12-06,2020-12-12,202050,1.0
09,2020,51,2020-12-13,2020-12-19,202051,2.0
09,2020,52,2020-12-20,2020-12-26,202052,0.0
09,2020,53,2020-12-27,2021-01-02,202053,1.0
09,2021,1,2021-01-03,2021-01-09,202101,1.0
09,2021,2,2021-01-10,2021-01-16,202102,1.0
09,2021,3,2021-01-17,2021-01-23,202103,0.0
09,2021,4,2021-01-24,2021-01-30,202104,0.0
09,2021,5,2021-01-31,2021-02-06,202105,0.0
09,2021,6,2021-02-07,2021-02-13,202106,0.0
09,2021,7,2021-02-14,2021-02-20,202107,0.0
09,2021,8,2021-02-21,2021-02-27,202108,0.0
09,2021,9,2021-02-28,2021-03-06,202109,0.0
09,2021,10,2021-03-07,2021-03-13,202110,0.0
09,2021,11,2021-03-14,2021-03-20,202111,0.0
09,2021,12,2021-03-21,2021-03-27,202112,0.0
09,2021,13,2021-03-28,2021-04-03,202113,0.0
09,2021,14,2021-04-04,2021-04-10,202114,0.0
09,2021,15,2021-04-11,2021-04-17,202115,0.0
09,2021,16,2021-04-18,2021-04-24,202116,0.0
09,2021,17,2021-04-25,2021-05-01,202117,0.0
09,2021,18,2021-05-02,2021-05-08,202118,1.0
09,2021,19,2021-05-09,2021-05-15,202119,0.0
09,2021,20,2021-05-16,2021-05-22,202120,0.0
09,2021,21,2021-05-23,2021-05-29,202121,0.0
09,2021,22,2021-05-30,2021-06-05,202122,0.0
09,2021,23,2021-06-06,2021-06-12,202123,0.0
09,2021,24,2021-06-13,2021-06-19,202124,0.0
09,2021,25,2021-06-20,2021-06-26,202125,0.0
09,2021,26,2021-06-27,2021-07-03,202126,0.0
09,2021,27,2021-07-04,2021-07-10,202127,0.0
09,2021,28,2021-07-11,2021-07-17,202128,0.0
09,2021,29,2021-07-18,2021-07-24,202129,0.0
09,2021,30,2021-07-25,2021-07-31,202130,1.0
09,2021,31,2021-08-01,2021-08-07,202131,0.0
09,2021,32,2021-08-08,2021-08-14,202132,0.0
09,2021,33,2021-08-15,2021-08-21,202133,0.0
09,2021,34,2021-08-22,2021-08-28,202134,0.0
09,2021,35,2021-08-29,2021-09-04,202135,0.0
09,2021,36,2021-09-05,2021-09-11,202136,0.0
09,2021,37,2021-09-12,2021-09-18,202137,0.0
09,2021,38,2021-09-19,2021-09-25,202138,0.0
09,2021,39,2021-09-26,2021-10-02,202139,0.0
09,2021,40,2021-10-03,2021-10-09,202140,0.0
09,2021,41,2021-10-10,2021-10-16,202141,0.0
09,2021,42,2021-10-17,2021-10-23,202142,0.0
09,2021,43,2021-10-24,2021-10-30,202143,0.0
09,2021,44,2021-10-31,2021-11-06,202144,0.0
09,2021,45,2021-11-07,2021-11-13,202145,0.0
09,2021,46,2021-11-14,2021-11-20,202146,2.0
09,2021,47,2021-11-21,2021-11-27,202147,3.0
09,2021,48,2021-11-28,2021-12-04,202148,14.0
09,2021,49,2021-12-05,2021-12-11,202149,16.0
09,2021,50,2021-12-12,2021-12-18,202150,16.0
09,2021,51,2021-12-19,2021-12-25,202151,25.0
09,2021,52,2021-12-26,2022-01-01,202152,21.0
09,2022,1,2022-01-02,2022-01-08,202201,8.0
09,2022,2,2022-01-09,2022-01-15,202202,2.0
09,2022,3,2022-01-16,2022-01-22,202203,11.0
09,2022,4,2022-01-23,2022-01-29,202204,2.0
09,2022,5,2022-01-30,2022-02-05,202205,4.0
09,2022,6,2022-02-06,2022-02-12,202206,0.0
09,2022,7,2022-02-13,2022-02-19,202207,1.0
09,2022,8,2022-02-20,2022-02-26,202208,7.0
09,2022,9,2022-02-27,2022-03-05,202209,7.0
09,2022,10,2022-03-06,2022-03-12,202210,6.0
09,2022,11,2022-03-13,2022-03-19,202211,18.0
09,2022,12,2022-03-20,2022-03-26,202212,25.0
09,2022,13,2022-03-27,2022-04-02,202213,30.0
09,2022,14,2022-04-03,2022-04-09,202214,44.0
09,2022,15,2022-04-10,2022-04-16,202215,51.0
09,2022,16,2022-04-17,2022-04-23,202216,50.0
09,2022,17,2022-04-24,2022-04-30,202217,57.0
09,2022,18,2022-05-01,2022-05-07,202218,76.0
09,2022,19,2022-05-08,2022-05-14,202219,79.0
09,2022,20,2022-05-15,2022-05-21,202220,63.0
09,2022,21,2022-05-22,2022-05-28,202221,34.0
09,2022,22,2022-05-29,2022-06-04,202222,20.0
09,2022,23,2022-06-05,2022-06-11,202223,37.0
09,2022,24,2022-06-12,2022-06-18,202224,14.0
09,2022,25,2022-06-19,2022-06-25,202225,4.0
09,2022,26,2022-06-26,2022-07-02,202226,9.0
09,2022,27,2022-07-03,2022-07-09,202227,4.0
09,2022,28,2022-07-10,2022-07-16,202228,3.0
09,2022,29,2022-07-17,2022-07-23,202229,6.0
09,2022,30,2022-07-24,2022-07-30,202230,4.0
09,2022,31,2022-07-31,2022-08-06,202231,3.0
09,2022,32,2022-08-07,2022-08-13,202232,0.0
09,2022,33,2022-08-14,2022-08-20,202233,2.0
09,2022,34,2022-08-21,2022-08-27,202234,9.0
09,2022,35,2022-08-28,2022-09-03,202235,4.0
09,2022,36,2022-09-04,2022-09-10,202236,3.0
09,2022,37,2022-09-11,2022-09-17,202237,4.0
09,2022,38,2022-09-18,2022-09-24,202238,3.0
09,2022,39,2022-09-25,2022-10-01,202239,2.0
09,2022,40,2022-10-02,2022-10-08,202240,3.0
09,2022,41,2022-10-09,2022-10-15,202241,9.0
09,2022,42,2022-10-16,2022-10-22,202242,9.0
09,2022,43,2022-10-23,2022-10-29,202243,37.0
09,2022,44,2022-10-30,2022-11-05,202244,41.0
09,2022,45,2022-11-06,2022-11-12,202245,58.0
09,2022,46,2022-11-13,2022-11-19,202246,104.0
09,2022,47,2022-11-20,2022-11-26,202247,199.0
09,2022,48,2022-11-27,2022-12-03,202248,424.0
09,2022,49,2022-12-04,2022-12-10,202249,419.0
09,2022,50,2022-12-11,2022-12-17,202250,352.0
09,2022,51,2022-12-18,2022-12-24,202251,275.0
09,2022,52,2022-12-25,2022-12-31,202252,248.0
09,2023,1,2023-01-01,2023-01-07,202301,160.0
09,2023,2,2023-01-08,2023-01-14,202302,72.0
09,2023,3,2023-01-15,2023-01-21,202303,20.0
10,2020,42,2020-10-11,2020-10-17,202042,0.0
10,2020,43,2020-10-18,2020-10-24,202043,0.0
10,2020,44,2020-10-25,2020-10-31,202044,0.0
10,2020,45,2020-11-01,2020-11-07,202045,0.0
10,2020,46,2020-11-08,2020-11-14,202046,0.0
10,2020,47,2020-11-15,2020-11-21,202047,0.0
10,2020,48,2020-11-22,2020-11-28,202048,0.0
10,2020,49,2020-11-29,2020-12-05,202049,0.0
10,2020,50,2020-12-06,2020-12-12,202050,0.0
10,2020,51,2020-12-13,2020-12-19,202051,10.0
10,2020,52,2020-12-20,2020-12-26,202052,0.0
10,2020,53,2020-12-27,2021-01-02,202053,0.0
10,2021,1,2021-01-03,2021-01-09,202101,0.0
10,2021,2,2021-01-10,2021-01-16,202102,3.0
10,2021,3,2021-01-17,2021-01-23,202103,0.0
10,2021,4,2021-01-24,2021-01-30,202104,0.0
10,2021,5,2021-01-31,2021-02-06,202105,0.0
10,2021,6,2021-02-07,2021-02-13,202106,0.0
10,2021,7,2021-02-14,2021-02-20,202107,0.0
10,2021,8,2021-02-21,2021-02-27,202108,0.0
10,2021,9,2021-02-28,2021-03-06,202109,0.0
10,2021,10,2021-03-07,2021-03-13,202110,0.0
10,2021,11,2021-03-14,2021-03-20,202111,0.0
10,2021,12,2021-03-21,2021-03-27,202112,0.0
10,2021,13,2021-03-28,2021-04-03,202113,0.0
10,2021,14,2021-04-04,2021-04-10,202114,0.0
10,2021,15,2021-04-11,2021-04-17,202115,1.0
10,2021,16,2021-04-18,2021-04-24,202116,1.0
10,2021,17,2021-04-25,2021-05-01,202117,0.0
10,2021,18,2021-05-02,2021-05-08,202118,0.0
10,2021,19,2021-05-09,2021-05-15,202119,0.0
10,2021,20,2021-05-16,2021-05-22,202120,0.0
10,2021,21,2021-05-23,2021-05-29,202121,0.0
10,2021,22,2021-05-30,2021-06-05,202122,0.0
10,2021,23,2021-06-06,2021-06-12,202123,0.0
10,2021,24,2021-06-13,2021-06-19,202124,0.0
10,2021,25,2021-06-20,2021-06-26,202125,0.0
10,2021,26,2021-06-27,2021-07-03,202126,0.0
10,2021,27,2021-07-04,2021-07-10,202127,0.0
10,2021,28,2021-07-11,2021-07-17,202128,0.0
10,2021,29,2021-07-18,2021-07-24,202129,0.0
10,2021,30,2021-07-25,2021-07-31,202130,1.0
10,2021,31,2021-08-01,2021-08-07,202131,0.0
10,2021,32,2021-08-08,2021-08-14,202132,0.0
10,2021,33,2021-08-15,2021-08-21,202133,1.0
10,2021,34,2021-08-22,2021-08-28,202134,2.0
10,2021,35,2021-08-29,2021-09-04,202135,0.0
10,2021,36,2021-09-05,2021-09-11,202136,0.0
10,2021,37,2021-09-12,2021-09-18,202137,1.0
10,2021,38,2021-09-19,2021-09-25,202138,0.0
10,2021,39,2021-09-26,2021-10-02,202139,1.0
10,2021,40,2021-10-03,2021-10-09,202140,0.0
10,2021,41,2021-10-10,2021-10-16,202141,3.0
10,2021,42,2021-10-17,2021-10-23,202142,0.0
10,2021,43,2021-10-24,2021-10-30,202143,3.0
10,2021,44,2021-10-31,2021-11-06,202144,1.0
10,2021,45,2021-11-07,2021-11-13,202145,2.0
10,2021,46,2021-11-14,2021-11-20,202146,6.0
10,2021,47,2021-11-21,2021-11-27,202147,5.0
10,2021,48,2021-11-28,2021-12-04,202148,9.0
10,2021,49,2021-12-05,2021-12-11,202149,10.0
10,2021,50,2021-12-12,2021-12-18,202150,13.0
10,2021,51,2021-12-19,2021-12-25,202151,10.0
10,2021,52,2021-12-26,2022-01-01,202152,17.0
10,2022,1,2022-01-02,2022-01-08,202201,9.0
10,2022,2,2022-01-09,2022-01-15,202202,6.0
10,2022,3,2022-01-16,2022-01-22,202203,5.0
10,2022,4,2022-01-23,2022-01-29,202204,1.0
10,2022,5,2022-01-30,2022-02-05,202205,0.0
10,2022,6,2022-02-06,2022-02-12,202206,2.0
10,2022,7,2022-02-13,2022-02-19,202207,3.0
10,2022,8,2022-02-20,2022-02-26,202208,1.0
10,2022,9,2022-02-27,2022-03-05,202209,1.0
10,2022,10,2022-03-06,2022-03-12,202210,7.0
10,2022,11,2022-03-13,2022-03-19,202211,6.0
10,2022,12,2022-03-20,2022-03-26,202212,7.0
10,2022,13,2022-03-27,2022-04-02,202213,4.0
10,2022,14,2022-04-03,2022-04-09,202214,14.0
10,2022,15,2022-04-10,2022-04-16,202215,41.0
10,2022,16,2022-04-17,2022-04-23,202216,18.0
10,2022,17,2022-04-24,2022-04-30,202217,6.0
10,2022,18,2022-05-01,2022-05-07,202218,7.0
10,2022,19,2022-05-08,2022-05-14,202219,4.0
10,2022,20,2022-05-15,2022-05-21,202220,4.0
10,2022,21,2022-05-22,2022-05-28,202221,4.0
10,2022,22,2022-05-29,2022-06-04,202222,9.0
10,2022,23,2022-06-05,2022-06-11,202223,5.0
10,2022,24,2022-06-12,2022-06-18,202224,2.0
10,2022,25,2022-06-19,2022-06-25,202225,4.0
10,2022,26,2022-06-26,2022-07-02,202226,0.0
10,2022,27,2022-07-03,2022-07-09,202227,1.0
10,2022,28,2022-07-10,2022-07-16,202228,1.0
10,2022,29,2022-07-17,2022-07-23,202229,0.0
10,2022,30,2022-07-24,2022-07-30,202230,2.0
10,2022,31,2022-07-31,2022-08-06,202231,0.0
10,2022,32,2022-08-07,2022-08-13,202232,1.0
10,2022,33,2022-08-14,2022-08-20,202233,1.0
10,2022,34,2022-08-21,2022-08-27,202234,1.0
10,2022,35,2022-08-28,2022-09-03,202235,3.0
10,2022,36,2022-09-04,2022-09-10,202236,0.0
10,2022,37,2022-09-11,2022-09-17,202237,2.0
10,2022,38,2022-09-18,2022-09-24,202238,0.0
10,2022,39,2022-09-25,2022-10-01,202239,0.0
10,2022,40,2022-10-02,2022-10-08,202240,0.0
10,2022,41,2022-10-09,2022-10-15,202241,0.0
10,2022,42,2022-10-16,2022-10-22,202242,1.0
10,2022,43,2022-10-23,2022-10-29,202243,4.0
10,2022,44,2022-10-30,2022-11-05,202244,11.0
10,2022,45,2022-11-06,2022-11-12,202245,15.0
10,2022,46,2022-11-13,2022-11-19,202246,53.0
10,2022,47,2022-11-20,2022-11-26,202247,48.0
10,2022,48,2022-11-27,2022-12-03,202248,79.0
10,2022,49,2022-12-04,2022-12-10,202249,28.0
10,2022,50,2022-12-11,2022-12-17,202250,27.0
10,2022,51,2022-12-18,2022-12-24,202251,29.0
10,2022,52,2022-12-25,2022-12-31,202252,46.0
10,2023,1,2023-01-01,2023-01-07,202301,41.0
10,2023,2,2023-01-08,2023-01-14,202302,11.0
10,2023,3,2023-01-15,2023-01-21,202303,3.0
11,2020,43,2020-10-18,2020-10-24,202043,0.0
11,2020,44,2020-10-25,2020-10-31,202044,1.0
11,2020,45,2020-11-01,2020-11-07,202045,1.0
11,2020,46,2020-11-08,2020-11-14,202046,0.0
11,2020,47,2020-11-15,2020-11-21,202047,0.0
11,2020,48,2020-11-22,2020-11-28,202048,0.0
11,2020,49,2020-11-29,2020-12-05,202049,0.0
11,2020,50,2020-12-06,2020-12-12,202050,0.0
11,2020,51,2020-12-13,2020-12-19,202051,0.0
11,2020,52,2020-12-20,2020-12-26,202052,0.0
11,2020,53,2020-12-27,2021-01-02,202053,0.0
11,2021,1,2021-01-03,2021-01-09,202101,1.0
11,2021,2,2021-01-10,2021-01-16,202102,0.0
11,2021,3,2021-01-17,2021-01-23,202103,1.0
11,2021,4,2021-01-24,2021-01-30,202104,2.0
11,2021,5,2021-01-31,2021-02-06,202105,0.0
11,2021,6,2021-02-07,2021-02-13,202106,0.0
11,2021,7,2021-02-14,2021-02-20,202107,0.0
11,2021,8,2021-02-21,2021-02-27,202108,0.0
11,2021,9,2021-02-28,2021-03-06,202109,0.0
11,2021,10,2021-03-07,2021-03-13,202110,0.0
11,2021,11,2021-03-14,2021-03-20,202111,0.0
11,2021,12,2021-03-21,2021-03-27,202112,0.0
11,2021,13,2021-03-28,2021-04-03,202113,0.0
11,2021,14,2021-04-04,2021-04-10,202114,0.0
11,2021,15,2021-04-11,2021-04-17,202115,0.0
11,2021,16,2021-04-18,2021-04-24,202116,0.0
11,2021,17,2021-04-25,2021-05-01,202117,0.0
11,2021,18,2021-05-02,2021-05-08,202118,0.0
11,2021,19,2021-05-09,2021-05-15,202119,0.0
11,2021,20,2021-05-16,2021-05-22,202120,0.0
11,2021,21,2021-05-23,2021-05-29,202121,0.0
11,2021,22,2021-05-30,2021-06-05,202122,0.0
11,2021,23,2021-06-06,2021-06-12,202123,0.0
11,2021,24,2021-06-13,2021-06-19,202124,0.0
11,2021,25,2021-06-20,2021-06-26,202125,0.0
11,2021,26,2021-06-27,2021-07-03,202126,0.0
11,2021,27,2021-07-04,2021-07-10,202127,1.0
11,2021,28,2021-07-11,2021-07-17,202128,0.0
11,2021,29,2021-07-18,2021-07-24,202129,0.0
11,2021,30,2021-07-25,2021-07-31,202130,0.0
