location_name,location,abbreviation,population,numili,count_rate1per100k,count_rate2per100k,Y,W,cdcformat,start_date,end_date
South Dakota,46,SD,895376,108.0,9,18,2022,44,202244,2022-10-30,2022-11-05
South Dakota,46,SD,895376,129.0,9,18,2022,45,202245,2022-11-06,2022-11-12
South Dakota,46,SD,895376,187.0,9,18,2022,46,202246,2022-11-13,2022-11-19
South Dakota,46,SD,895376,282.0,9,18,2022,47,202247,2022-11-20,2022-11-26
South Dakota,46,SD,895376,304.0,9,18,2022,48,202248,2022-11-27,2022-12-03
South Dakota,46,SD,895376,338.0,9,18,2022,49,202249,2022-12-04,2022-12-10
South Dakota,46,SD,895376,256.0,9,18,2022,50,202250,2022-12-11,2022-12-17
South Dakota,46,SD,895376,191.0,9,18,2022,51,202251,2022-12-18,2022-12-24
Tennessee,47,TN,6975218,522.0,70,140,2021,40,202140,2021-10-03,2021-10-09
Tennessee,47,TN,6975218,476.0,70,140,2021,41,202141,2021-10-10,2021-10-16
Tennessee,47,TN,6975218,464.0,70,140,2021,42,202142,2021-10-17,2021-10-23
Tennessee,47,TN,6975218,428.0,70,140,2021,43,202143,2021-10-24,2021-10-30
Tennessee,47,TN,6975218,531.0,70,140,2021,44,202144,2021-10-31,2021-11-06
Tennessee,47,TN,6975218,657.0,70,140,2021,45,202145,2021-11-07,2021-11-13
Tennessee,47,TN,6975218,870.0,70,140,2021,46,202146,2021-11-14,2021-11-20
Tennessee,47,TN,6975218,685.0,70,140,2021,47,202147,2021-11-21,2021-11-27
Tennessee,47,TN,6975218,1040.0,70,140,2021,48,202148,2021-11-28,2021-12-04
Tennessee,47,TN,6975218,1113.0,70,140,2021,49,202149,2021-12-05,2021-12-11
Tennessee,47,TN,6975218,1350.0,70,140,2021,50,202150,2021-12-12,2021-12-18
Tennessee,47,TN,6975218,1830.0,70,140,2021,51,202151,2021-12-19,2021-12-25
Tennessee,47,TN,6975218,2373.0,70,140,2021,52,202152,2021-12-26,2022-01-01
Tennessee,47,TN,6975218,1640.0,70,140,2022,1,202201,2022-01-02,2022-01-08
Tennessee,47,TN,6975218,1358.0,70,140,2022,2,202202,2022-01-09,2022-01-15
Tennessee,47,TN,6975218,1079.0,70,140,2022,3,202203,2022-01-16,2022-01-22
Tennessee,47,TN,6975218,833.0,70,140,2022,4,202204,2022-01-23,2022-01-29
Tennessee,47,TN,6975218,595.0,70,140,2022,5,202205,2022-01-30,2022-02-05
Tennessee,47,TN,6975218,475.0,70,140,2022,6,202206,2022-02-06,2022-02-12
Tennessee,47,TN,6975218,485.0,70,140,2022,7,202207,2022-02-13,2022-02-19
Tennessee,47,TN,6975218,526.0,70,140,2022,8,202208,2022-02-20,2022-02-26
Tennessee,47,TN,6975218,546.0,70,140,2022,9,202209,2022-02-27,2022-03-05
Tennessee,47,TN,6975218,497.0,70,140,2022,10,202210,2022-03-06,2022-03-12
Tennessee,47,TN,6975218,576.0,70,140,2022,11,202211,2022-03-13,2022-03-19
Tennessee,47,TN,6975218,586.0,70,140,2022,12,202212,2022-03-20,2022-03-26
Tennessee,47,TN,6975218,593.0,70,140,2022,13,202213,2022-03-27,2022-04-02
Tennessee,47,TN,6975218,660.0,70,140,2022,14,202214,2022-04-03,2022-04-09
Tennessee,47,TN,6975218,832.0,70,140,2022,15,202215,2022-04-10,2022-04-16
Tennessee,47,TN,6975218,735.0,70,140,2022,16,202216,2022-04-17,2022-04-23
Tennessee,47,TN,6975218,812.0,70,140,2022,17,202217,2022-04-24,2022-04-30
Tennessee,47,TN,6975218,761.0,70,140,2022,18,202218,2022-05-01,2022-05-07
Tennessee,47,TN,6975218,710.0,70,140,2022,19,202219,2022-05-08,2022-05-14
Tennessee,47,TN,6975218,703.0,70,140,2022,20,202220,2022-05-15,2022-05-21
Tennessee,47,TN,6975218,689.0,70,140,2022,21,202221,2022-05-22,2022-05-28
Tennessee,47,TN,6975218,701.0,70,140,2022,22,202222,2022-05-29,2022-06-04
Tennessee,47,TN,6975218,548.0,70,140,2022,23,202223,2022-06-05,2022-06-11
Tennessee,47,TN,6975218,489.0,70,140,2022,24,202224,2022-06-12,2022-06-18
Tennessee,47,TN,6975218,520.0,70,140,2022,25,202225,2022-06-19,2022-06-25
Tennessee,47,TN,6975218,503.0,70,140,2022,26,202226,2022-06-26,2022-07-02
Tennessee,47,TN,6975218,487.0,70,140,2022,27,202227,2022-07-03,2022-07-09
Tennessee,47,TN,6975218,450.0,70,140,2022,28,202228,2022-07-10,2022-07-16
Tennessee,47,TN,6975218,473.0,70,140,2022,29,202229,2022-07-17,2022-07-23
Tennessee,47,TN,6975218,461.0,70,140,2022,30,202230,2022-07-24,2022-07-30
Tennessee,47,TN,6975218,439.0,70,140,2022,31,202231,2022-07-31,2022-08-06
Tennessee,47,TN,6975218,484.0,70,140,2022,32,202232,2022-08-07,2022-08-13
Tennessee,47,TN,6975218,637.0,70,140,2022,33,202233,2022-08-14,2022-08-20
Tennessee,47,TN,6975218,827.0,70,140,2022,34,202234,2022-08-21,2022-08-27
Tennessee,47,TN,6975218,802.0,70,140,2022,35,202235,2022-08-28,2022-09-03
Tennessee,47,TN,6975218,877.0,70,140,2022,36,202236,2022-09-04,2022-09-10
Tennessee,47,TN,6975218,826.0,70,140,2022,37,202237,2022-09-11,2022-09-17
Tennessee,47,TN,6975218,1006.0,70,140,2022,38,202238,2022-09-18,2022-09-24
Tennessee,47,TN,6975218,1057.0,70,140,2022,39,202239,2022-09-25,2022-10-01
Tennessee,47,TN,6975218,1358.0,70,140,2022,40,202240,2022-10-02,2022-10-08
Tennessee,47,TN,6975218,1709.0,70,140,2022,41,202241,2022-10-09,2022-10-15
Tennessee,47,TN,6975218,1905.0,70,140,2022,42,202242,2022-10-16,2022-10-22
Tennessee,47,TN,6975218,3275.0,70,140,2022,43,202243,2022-10-23,2022-10-29
Tennessee,47,TN,6975218,5087.0,70,140,2022,44,202244,2022-10-30,2022-11-05
Tennessee,47,TN,6975218,4375.0,70,140,2022,45,202245,2022-11-06,2022-11-12
Tennessee,47,TN,6975218,3718.0,70,140,2022,46,202246,2022-11-13,2022-11-19
Tennessee,47,TN,6975218,4851.0,70,140,2022,47,202247,2022-11-20,2022-11-26
Tennessee,47,TN,6975218,4666.0,70,140,2022,48,202248,2022-11-27,2022-12-03
Tennessee,47,TN,6975218,3372.0,70,140,2022,49,202249,2022-12-04,2022-12-10
Tennessee,47,TN,6975218,2551.0,70,140,2022,50,202250,2022-12-11,2022-12-17
Tennessee,47,TN,6975218,1796.0,70,140,2022,51,202251,2022-12-18,2022-12-24
Texas,48,TX,29527941,1314.0,295,591,2021,40,202140,2021-10-03,2021-10-09
Texas,48,TX,29527941,1157.0,295,591,2021,41,202141,2021-10-10,2021-10-16
Texas,48,TX,29527941,1150.0,295,591,2021,42,202142,2021-10-17,2021-10-23
Texas,48,TX,29527941,1089.0,295,591,2021,43,202143,2021-10-24,2021-10-30
Texas,48,TX,29527941,1290.0,295,591,2021,44,202144,2021-10-31,2021-11-06
Texas,48,TX,29527941,1443.0,295,591,2021,45,202145,2021-11-07,2021-11-13
Texas,48,TX,29527941,1811.0,295,591,2021,46,202146,2021-11-14,2021-11-20
Texas,48,TX,29527941,1404.0,295,591,2021,47,202147,2021-11-21,2021-11-27
Texas,48,TX,29527941,1331.0,295,591,2021,48,202148,2021-11-28,2021-12-04
Texas,48,TX,29527941,1663.0,295,591,2021,49,202149,2021-12-05,2021-12-11
Texas,48,TX,29527941,1833.0,295,591,2021,50,202150,2021-12-12,2021-12-18
Texas,48,TX,29527941,1801.0,295,591,2021,51,202151,2021-12-19,2021-12-25
Texas,48,TX,29527941,3378.0,295,591,2021,52,202152,2021-12-26,2022-01-01
Texas,48,TX,29527941,3882.0,295,591,2022,1,202201,2022-01-02,2022-01-08
Texas,48,TX,29527941,3413.0,295,591,2022,2,202202,2022-01-09,2022-01-15
Texas,48,TX,29527941,2491.0,295,591,2022,3,202203,2022-01-16,2022-01-22
Texas,48,TX,29527941,1611.0,295,591,2022,4,202204,2022-01-23,2022-01-29
Texas,48,TX,29527941,1023.0,295,591,2022,5,202205,2022-01-30,2022-02-05
Texas,48,TX,29527941,1001.0,295,591,2022,6,202206,2022-02-06,2022-02-12
Texas,48,TX,29527941,1217.0,295,591,2022,7,202207,2022-02-13,2022-02-19
Texas,48,TX,29527941,1199.0,295,591,2022,8,202208,2022-02-20,2022-02-26
Texas,48,TX,29527941,1425.0,295,591,2022,9,202209,2022-02-27,2022-03-05
Texas,48,TX,29527941,1642.0,295,591,2022,10,202210,2022-03-06,2022-03-12
Texas,48,TX,29527941,1576.0,295,591,2022,11,202211,2022-03-13,2022-03-19
Texas,48,TX,29527941,1547.0,295,591,2022,12,202212,2022-03-20,2022-03-26
Texas,48,TX,29527941,1605.0,295,591,2022,13,202213,2022-03-27,2022-04-02
Texas,48,TX,29527941,1498.0,295,591,2022,14,202214,2022-04-03,2022-04-09
Texas,48,TX,29527941,1394.0,295,591,2022,15,202215,2022-04-10,2022-04-16
Texas,48,TX,29527941,1400.0,295,591,2022,16,202216,2022-04-17,2022-04-23
Texas,48,TX,29527941,2153.0,295,591,2022,17,202217,2022-04-24,2022-04-30
Texas,48,TX,29527941,1330.0,295,591,2022,18,202218,2022-05-01,2022-05-07
Texas,48,TX,29527941,2053.0,295,591,2022,19,202219,2022-05-08,2022-05-14
Texas,48,TX,29527941,1396.0,295,591,2022,20,202220,2022-05-15,2022-05-21
Texas,48,TX,29527941,2040.0,295,591,2022,21,202221,2022-05-22,2022-05-28
Texas,48,TX,29527941,1378.0,295,591,2022,22,202222,2022-05-29,2022-06-04
Texas,48,TX,29527941,1336.0,295,591,2022,23,202223,2022-06-05,2022-06-11
Texas,48,TX,29527941,1269.0,295,591,2022,24,202224,2022-06-12,2022-06-18
Texas,48,TX,29527941,1143.0,295,591,2022,25,202225,2022-06-19,2022-06-25
Texas,48,TX,29527941,1077.0,295,591,2022,26,202226,2022-06-26,2022-07-02
Texas,48,TX,29527941,1290.0,295,591,2022,27,202227,2022-07-03,2022-07-09
Texas,48,TX,29527941,1191.0,295,591,2022,28,202228,2022-07-10,2022-07-16
Texas,48,TX,29527941,1231.0,295,591,2022,29,202229,2022-07-17,2022-07-23
Texas,48,TX,29527941,1170.0,295,591,2022,30,202230,2022-07-24,2022-07-30
Texas,48,TX,29527941,956.0,295,591,2022,31,202231,2022-07-31,2022-08-06
Texas,48,TX,29527941,892.0,295,591,2022,32,202232,2022-08-07,2022-08-13
Texas,48,TX,29527941,1130.0,295,591,2022,33,202233,2022-08-14,2022-08-20
Texas,48,TX,29527941,1811.0,295,591,2022,34,202234,2022-08-21,2022-08-27
Texas,48,TX,29527941,2122.0,295,591,2022,35,202235,2022-08-28,2022-09-03
Texas,48,TX,29527941,1930.0,295,591,2022,36,202236,2022-09-04,2022-09-10
Texas,48,TX,29527941,1948.0,295,591,2022,37,202237,2022-09-11,2022-09-17
Texas,48,TX,29527941,2621.0,295,591,2022,38,202238,2022-09-18,2022-09-24
Texas,48,TX,29527941,2372.0,295,591,2022,39,202239,2022-09-25,2022-10-01
Texas,48,TX,29527941,2630.0,295,591,2022,40,202240,2022-10-02,2022-10-08
Texas,48,TX,29527941,3328.0,295,591,2022,41,202241,2022-10-09,2022-10-15
Texas,48,TX,29527941,3720.0,295,591,2022,42,202242,2022-10-16,2022-10-22
Texas,48,TX,29527941,5069.0,295,591,2022,43,202243,2022-10-23,2022-10-29
Texas,48,TX,29527941,5726.0,295,591,2022,44,202244,2022-10-30,2022-11-05
Texas,48,TX,29527941,4996.0,295,591,2022,45,202245,2022-11-06,2022-11-12
Texas,48,TX,29527941,3593.0,295,591,2022,46,202246,2022-11-13,2022-11-19
Texas,48,TX,29527941,4929.0,295,591,2022,47,202247,2022-11-20,2022-11-26
Texas,48,TX,29527941,5072.0,295,591,2022,48,202248,2022-11-27,2022-12-03
Texas,48,TX,29527941,4567.0,295,591,2022,49,202249,2022-12-04,2022-12-10
Texas,48,TX,29527941,3976.0,295,591,2022,50,202250,2022-12-11,2022-12-17
Texas,48,TX,29527941,2928.0,295,591,2022,51,202251,2022-12-18,2022-12-24
Utah,49,UT,3337975,394.0,33,67,2021,40,202140,2021-10-03,2021-10-09
Utah,49,UT,3337975,419.0,33,67,2021,41,202141,2021-10-10,2021-10-16
Utah,49,UT,3337975,447.0,33,67,2021,42,202142,2021-10-17,2021-10-23
Utah,49,UT,3337975,489.0,33,67,2021,43,202143,2021-10-24,2021-10-30
Utah,49,UT,3337975,591.0,33,67,2021,44,202144,2021-10-31,2021-11-06
Utah,49,UT,3337975,616.0,33,67,2021,45,202145,2021-11-07,2021-11-13
Utah,49,UT,3337975,641.0,33,67,2021,46,202146,2021-11-14,2021-11-20
Utah,49,UT,3337975,606.0,33,67,2021,47,202147,2021-11-21,2021-11-27
Utah,49,UT,3337975,584.0,33,67,2021,48,202148,2021-11-28,2021-12-04
Utah,49,UT,3337975,567.0,33,67,2021,49,202149,2021-12-05,2021-12-11
Utah,49,UT,3337975,607.0,33,67,2021,50,202150,2021-12-12,2021-12-18
Utah,49,UT,3337975,598.0,33,67,2021,51,202151,2021-12-19,2021-12-25
Utah,49,UT,3337975,748.0,33,67,2021,52,202152,2021-12-26,2022-01-01
Utah,49,UT,3337975,810.0,33,67,2022,1,202201,2022-01-02,2022-01-08
Utah,49,UT,3337975,732.0,33,67,2022,2,202202,2022-01-09,2022-01-15
Utah,49,UT,3337975,477.0,33,67,2022,3,202203,2022-01-16,2022-01-22
Utah,49,UT,3337975,358.0,33,67,2022,4,202204,2022-01-23,2022-01-29
Utah,49,UT,3337975,296.0,33,67,2022,5,202205,2022-01-30,2022-02-05
Utah,49,UT,3337975,300.0,33,67,2022,6,202206,2022-02-06,2022-02-12
Utah,49,UT,3337975,351.0,33,67,2022,7,202207,2022-02-13,2022-02-19
Utah,49,UT,3337975,432.0,33,67,2022,8,202208,2022-02-20,2022-02-26
Utah,49,UT,3337975,465.0,33,67,2022,9,202209,2022-02-27,2022-03-05
Utah,49,UT,3337975,518.0,33,67,2022,10,202210,2022-03-06,2022-03-12
Utah,49,UT,3337975,535.0,33,67,2022,11,202211,2022-03-13,2022-03-19
Utah,49,UT,3337975,603.0,33,67,2022,12,202212,2022-03-20,2022-03-26
Utah,49,UT,3337975,581.0,33,67,2022,13,202213,2022-03-27,2022-04-02
Utah,49,UT,3337975,488.0,33,67,2022,14,202214,2022-04-03,2022-04-09
Utah,49,UT,3337975,467.0,33,67,2022,15,202215,2022-04-10,2022-04-16
Utah,49,UT,3337975,425.0,33,67,2022,16,202216,2022-04-17,2022-04-23
Utah,49,UT,3337975,407.0,33,67,2022,17,202217,2022-04-24,2022-04-30
Utah,49,UT,3337975,385.0,33,67,2022,18,202218,2022-05-01,2022-05-07
Utah,49,UT,3337975,353.0,33,67,2022,19,202219,2022-05-08,2022-05-14
Utah,49,UT,3337975,374.0,33,67,2022,20,202220,2022-05-15,2022-05-21
Utah,49,UT,3337975,412.0,33,67,2022,21,202221,2022-05-22,2022-05-28
Utah,49,UT,3337975,383.0,33,67,2022,22,202222,2022-05-29,2022-06-04
Utah,49,UT,3337975,357.0,33,67,2022,23,202223,2022-06-05,2022-06-11
Utah,49,UT,3337975,309.0,33,67,2022,24,202224,2022-06-12,2022-06-18
Utah,49,UT,3337975,293.0,33,67,2022,25,202225,2022-06-19,2022-06-25
Utah,49,UT,3337975,0.0,33,67,2022,26,202226,2022-06-26,2022-07-02
Utah,49,UT,3337975,278.0,33,67,2022,27,202227,2022-07-03,2022-07-09
Utah,49,UT,3337975,254.0,33,67,2022,28,202228,2022-07-10,2022-07-16
Utah,49,UT,3337975,280.0,33,67,2022,29,202229,2022-07-17,2022-07-23
Utah,49,UT,3337975,271.0,33,67,2022,30,202230,2022-07-24,2022-07-30
Utah,49,UT,3337975,211.0,33,67,2022,31,202231,2022-07-31,2022-08-06
Utah,49,UT,3337975,240.0,33,67,2022,32,202232,2022-08-07,2022-08-13
Utah,49,UT,3337975,256.0,33,67,2022,33,202233,2022-08-14,2022-08-20
Utah,49,UT,3337975,337.0,33,67,2022,34,202234,2022-08-21,2022-08-27
Utah,49,UT,3337975,375.0,33,67,2022,35,202235,2022-08-28,2022-09-03
Utah,49,UT,3337975,393.0,33,67,2022,36,202236,2022-09-04,2022-09-10
Utah,49,UT,3337975,322.0,33,67,2022,37,202237,2022-09-11,2022-09-17
Utah,49,UT,3337975,326.0,33,67,2022,38,202238,2022-09-18,2022-09-24
Utah,49,UT,3337975,314.0,33,67,2022,39,202239,2022-09-25,2022-10-01
Utah,49,UT,3337975,348.0,33,67,2022,40,202240,2022-10-02,2022-10-08
Utah,49,UT,3337975,348.0,33,67,2022,41,202241,2022-10-09,2022-10-15
Utah,49,UT,3337975,363.0,33,67,2022,42,202242,2022-10-16,2022-10-22
Utah,49,UT,3337975,407.0,33,67,2022,43,202243,2022-10-23,2022-10-29
Utah,49,UT,3337975,566.0,33,67,2022,44,202244,2022-10-30,2022-11-05
Utah,49,UT,3337975,702.0,33,67,2022,45,202245,2022-11-06,2022-11-12
Utah,49,UT,3337975,851.0,33,67,2022,46,202246,2022-11-13,2022-11-19
Utah,49,UT,3337975,1006.0,33,67,2022,47,202247,2022-11-20,2022-11-26
Utah,49,UT,3337975,1118.0,33,67,2022,48,202248,2022-11-27,2022-12-03
Utah,49,UT,3337975,1161.0,33,67,2022,49,202249,2022-12-04,2022-12-10
Utah,49,UT,3337975,1214.0,33,67,2022,50,202250,2022-12-11,2022-12-17
Utah,49,UT,3337975,1206.0,33,67,2022,51,202251,2022-12-18,2022-12-24
Vermont,50,VT,645570,62.0,6,13,2021,40,202140,2021-10-03,2021-10-09
Vermont,50,VT,645570,51.0,6,13,2021,41,202141,2021-10-10,2021-10-16
Vermont,50,VT,645570,49.0,6,13,2021,42,202142,2021-10-17,2021-10-23
Vermont,50,VT,645570,49.0,6,13,2021,43,202143,2021-10-24,2021-10-30
Vermont,50,VT,645570,55.0,6,13,2021,44,202144,2021-10-31,2021-11-06
Vermont,50,VT,645570,70.0,6,13,2021,45,202145,2021-11-07,2021-11-13
Vermont,50,VT,645570,68.0,6,13,2021,46,202146,2021-11-14,2021-11-20
Vermont,50,VT,645570,60.0,6,13,2021,47,202147,2021-11-21,2021-11-27
Vermont,50,VT,645570,60.0,6,13,2021,48,202148,2021-11-28,2021-12-04
Vermont,50,VT,645570,63.0,6,13,2021,49,202149,2021-12-05,2021-12-11
Vermont,50,VT,645570,59.0,6,13,2021,50,202150,2021-12-12,2021-12-18
Vermont,50,VT,645570,60.0,6,13,2021,51,202151,2021-12-19,2021-12-25
Vermont,50,VT,645570,58.0,6,13,2021,52,202152,2021-12-26,2022-01-01
Vermont,50,VT,645570,80.0,6,13,2022,1,202201,2022-01-02,2022-01-08
Vermont,50,VT,645570,53.0,6,13,2022,2,202202,2022-01-09,2022-01-15
Vermont,50,VT,645570,32.0,6,13,2022,3,202203,2022-01-16,2022-01-22
Vermont,50,VT,645570,39.0,6,13,2022,4,202204,2022-01-23,2022-01-29
Vermont,50,VT,645570,27.0,6,13,2022,5,202205,2022-01-30,2022-02-05
Vermont,50,VT,645570,30.0,6,13,2022,6,202206,2022-02-06,2022-02-12
Vermont,50,VT,645570,23.0,6,13,2022,7,202207,2022-02-13,2022-02-19
Vermont,50,VT,645570,27.0,6,13,2022,8,202208,2022-02-20,2022-02-26
Vermont,50,VT,645570,28.0,6,13,2022,9,202209,2022-02-27,2022-03-05
Vermont,50,VT,645570,33.0,6,13,2022,10,202210,2022-03-06,2022-03-12
Vermont,50,VT,645570,33.0,6,13,2022,11,202211,2022-03-13,2022-03-19
Vermont,50,VT,645570,44.0,6,13,2022,12,202212,2022-03-20,2022-03-26
Vermont,50,VT,645570,34.0,6,13,2022,13,202213,2022-03-27,2022-04-02
Vermont,50,VT,645570,82.0,6,13,2022,14,202214,2022-04-03,2022-04-09
Vermont,50,VT,645570,80.0,6,13,2022,15,202215,2022-04-10,2022-04-16
Vermont,50,VT,645570,56.0,6,13,2022,16,202216,2022-04-17,2022-04-23
Vermont,50,VT,645570,38.0,6,13,2022,17,202217,2022-04-24,2022-04-30
Vermont,50,VT,645570,46.0,6,13,2022,18,202218,2022-05-01,2022-05-07
Vermont,50,VT,645570,35.0,6,13,2022,19,202219,2022-05-08,2022-05-14
Vermont,50,VT,645570,41.0,6,13,2022,20,202220,2022-05-15,2022-05-21
Vermont,50,VT,645570,25.0,6,13,2022,21,202221,2022-05-22,2022-05-28
Vermont,50,VT,645570,30.0,6,13,2022,22,202222,2022-05-29,2022-06-04
Vermont,50,VT,645570,37.0,6,13,2022,23,202223,2022-06-05,2022-06-11
Vermont,50,VT,645570,40.0,6,13,2022,24,202224,2022-06-12,2022-06-18
Vermont,50,VT,645570,26.0,6,13,2022,25,202225,2022-06-19,2022-06-25
Vermont,50,VT,645570,24.0,6,13,2022,26,202226,2022-06-26,2022-07-02
Vermont,50,VT,645570,21.0,6,13,2022,27,202227,2022-07-03,2022-07-09
Vermont,50,VT,645570,16.0,6,13,2022,28,202228,2022-07-10,2022-07-16
Vermont,50,VT,645570,23.0,6,13,2022,29,202229,2022-07-17,2022-07-23
Vermont,50,VT,645570,16.0,6,13,2022,30,202230,2022-07-24,2022-07-30
Vermont,50,VT,645570,21.0,6,13,2022,31,202231,2022-07-31,2022-08-06
Vermont,50,VT,645570,8.0,6,13,2022,32,202232,2022-08-07,2022-08-13
Vermont,50,VT,645570,15.0,6,13,2022,33,202233,2022-08-14,2022-08-20
Vermont,50,VT,645570,27.0,6,13,2022,34,202234,2022-08-21,2022-08-27
Vermont,50,VT,645570,24.0,6,13,2022,35,202235,2022-08-28,2022-09-03
Vermont,50,VT,645570,25.0,6,13,2022,36,202236,2022-09-04,2022-09-10
Vermont,50,VT,645570,36.0,6,13,2022,37,202237,2022-09-11,2022-09-17
Vermont,50,VT,645570,39.0,6,13,2022,38,202238,2022-09-18,2022-09-24
Vermont,50,VT,645570,43.0,6,13,2022,39,202239,2022-09-25,2022-10-01
Vermont,50,VT,645570,52.0,6,13,2022,40,202240,2022-10-02,2022-10-08
Vermont,50,VT,645570,32.0,6,13,2022,41,202241,2022-10-09,2022-10-15
Vermont,50,VT,645570,42.0,6,13,2022,42,202242,2022-10-16,2022-10-22
Vermont,50,VT,645570,58.0,6,13,2022,43,202243,2022-10-23,2022-10-29
Vermont,50,VT,645570,59.0,6,13,2022,44,202244,2022-10-30,2022-11-05
Vermont,50,VT,645570,86.0,6,13,2022,45,202245,2022-11-06,2022-11-12
Vermont,50,VT,645570,66.0,6,13,2022,46,202246,2022-11-13,2022-11-19
Vermont,50,VT,645570,100.0,6,13,2022,47,202247,2022-11-20,2022-11-26
Vermont,50,VT,645570,141.0,6,13,2022,48,202248,2022-11-27,2022-12-03
Vermont,50,VT,645570,239.0,6,13,2022,49,202249,2022-12-04,2022-12-10
Vermont,50,VT,645570,241.0,6,13,2022,50,202250,2022-12-11,2022-12-17
Vermont,50,VT,645570,436.0,6,13,2022,51,202251,2022-12-18,2022-12-24
Virginia,51,VA,8642274,2848.0,86,173,2021,40,202140,2021-10-03,2021-10-09
Virginia,51,VA,8642274,2475.0,86,173,2021,41,202141,2021-10-10,2021-10-16
Virginia,51,VA,8642274,2243.0,86,173,2021,42,202142,2021-10-17,2021-10-23
Virginia,51,VA,8642274,2229.0,86,173,2021,43,202143,2021-10-24,2021-10-30
Virginia,51,VA,8642274,2050.0,86,173,2021,44,202144,2021-10-31,2021-11-06
Virginia,51,VA,8642274,2215.0,86,173,2021,45,202145,2021-11-07,2021-11-13
Virginia,51,VA,8642274,2432.0,86,173,2021,46,202146,2021-11-14,2021-11-20
Virginia,51,VA,8642274,2486.0,86,173,2021,47,202147,2021-11-21,2021-11-27
Virginia,51,VA,8642274,3094.0,86,173,2021,48,202148,2021-11-28,2021-12-04
Virginia,51,VA,8642274,3220.0,86,173,2021,49,202149,2021-12-05,2021-12-11
Virginia,51,VA,8642274,3684.0,86,173,2021,50,202150,2021-12-12,2021-12-18
Virginia,51,VA,8642274,5786.0,86,173,2021,51,202151,2021-12-19,2021-12-25
Virginia,51,VA,8642274,10740.0,86,173,2021,52,202152,2021-12-26,2022-01-01
Virginia,51,VA,8642274,8315.0,86,173,2022,1,202201,2022-01-02,2022-01-08
Virginia,51,VA,8642274,5558.0,86,173,2022,2,202202,2022-01-09,2022-01-15
Virginia,51,VA,8642274,3533.0,86,173,2022,3,202203,2022-01-16,2022-01-22
Virginia,51,VA,8642274,2209.0,86,173,2022,4,202204,2022-01-23,2022-01-29
Virginia,51,VA,8642274,1406.0,86,173,2022,5,202205,2022-01-30,2022-02-05
Virginia,51,VA,8642274,1186.0,86,173,2022,6,202206,2022-02-06,2022-02-12
Virginia,51,VA,8642274,1162.0,86,173,2022,7,202207,2022-02-13,2022-02-19
Virginia,51,VA,8642274,1172.0,86,173,2022,8,202208,2022-02-20,2022-02-26
Virginia,51,VA,8642274,1238.0,86,173,2022,9,202209,2022-02-27,2022-03-05
Virginia,51,VA,8642274,1363.0,86,173,2022,10,202210,2022-03-06,2022-03-12
Virginia,51,VA,8642274,1495.0,86,173,2022,11,202211,2022-03-13,2022-03-19
Virginia,51,VA,8642274,1488.0,86,173,2022,12,202212,2022-03-20,2022-03-26
Virginia,51,VA,8642274,1661.0,86,173,2022,13,202213,2022-03-27,2022-04-02
Virginia,51,VA,8642274,1812.0,86,173,2022,14,202214,2022-04-03,2022-04-09
Virginia,51,VA,8642274,1954.0,86,173,2022,15,202215,2022-04-10,2022-04-16
Virginia,51,VA,8642274,1958.0,86,173,2022,16,202216,2022-04-17,2022-04-23
Virginia,51,VA,8642274,2193.0,86,173,2022,17,202217,2022-04-24,2022-04-30
Virginia,51,VA,8642274,2666.0,86,173,2022,18,202218,2022-05-01,2022-05-07
Virginia,51,VA,8642274,3090.0,86,173,2022,19,202219,2022-05-08,2022-05-14
Virginia,51,VA,8642274,3428.0,86,173,2022,20,202220,2022-05-15,2022-05-21
Virginia,51,VA,8642274,3225.0,86,173,2022,21,202221,2022-05-22,2022-05-28
Virginia,51,VA,8642274,3313.0,86,173,2022,22,202222,2022-05-29,2022-06-04
Virginia,51,VA,8642274,2881.0,86,173,2022,23,202223,2022-06-05,2022-06-11
Virginia,51,VA,8642274,2677.0,86,173,2022,24,202224,2022-06-12,2022-06-18
Virginia,51,VA,8642274,2741.0,86,173,2022,25,202225,2022-06-19,2022-06-25
Virginia,51,VA,8642274,2316.0,86,173,2022,26,202226,2022-06-26,2022-07-02
Virginia,51,VA,8642274,2383.0,86,173,2022,27,202227,2022-07-03,2022-07-09
Virginia,51,VA,8642274,2169.0,86,173,2022,28,202228,2022-07-10,2022-07-16
Virginia,51,VA,8642274,2289.0,86,173,2022,29,202229,2022-07-17,2022-07-23
Virginia,51,VA,8642274,2352.0,86,173,2022,30,202230,2022-07-24,2022-07-30
Virginia,51,VA,8642274,2179.0,86,173,2022,31,202231,2022-07-31,2022-08-06
Virginia,51,VA,8642274,2094.0,86,173,2022,32,202232,2022-08-07,2022-08-13
Virginia,51,VA,8642274,2215.0,86,173,2022,33,202233,2022-08-14,2022-08-20
Virginia,51,VA,8642274,2306.0,86,173,2022,34,202234,2022-08-21,2022-08-27
Virginia,51,VA,8642274,2319.0,86,173,2022,35,202235,2022-08-28,2022-09-03
Virginia,51,VA,8642274,2480.0,86,173,2022,36,202236,2022-09-04,2022-09-10
Virginia,51,VA,8642274,2746.0,86,173,2022,37,202237,2022-09-11,2022-09-17
Virginia,51,VA,8642274,3056.0,86,173,2022,38,202238,2022-09-18,2022-09-24
Virginia,51,VA,8642274,3254.0,86,173,2022,39,202239,2022-09-25,2022-10-01
